h;Error;Timing;Amplitude;Energy;
0.002375296912114015;0.005595016426028516;0.03653506845;0.0013835030517409818;0.013689331548172312;
0.002320185614849188;0.005465238305063706;0.0378988396;0.0013516701755749638;0.013403252198886939;
0.0022675736961451243;0.005341332196580301;0.0396175834;0.0013212689967952173;0.013128762038329356;
0.0022172949002217295;0.005222947464806547;0.047557061649999996;0.0012922065445141154;0.01286517939614118;
0.002169197396963124;0.005109681200444717;0.0545360028;0.001264393452818031;0.012611874248227295;
0.0021231422505307855;0.00500121346460587;0.044582269550000005;0.0012377522503224697;0.012368263504224153;
0.002079002079002079;0.004897277820575476;0.045916617099999994;0.0012122116266258776;0.012133806793925395;
0.002036659877800407;0.004797561449631676;0.0490287386;0.0011877024124684788;0.011908002684761776;
0.001996007984031936;0.004701816636294908;0.06433544905000002;0.0011641645202968346;0.01169038529052191;
0.0019569471624266144;0.004609837543298555;0.06425003785;0.001141542351774058;0.011480521217778872;
0.0019193857965451055;0.004521377409982335;0.08134678294999999;0.001119781524106489;0.011278006820393927;
0.001883239171374764;0.004436241486517713;0.07047518774999999;0.0010988347264654639;0.01108246572189664;
0.0018484288354898334;0.004354268412942785;0.05804814559999999;0.001078657979933896;0.01089354657421282;
0.0018148820326678763;0.004275260784041739;0.06000237455;0.0010592079296245249;0.010710921037659027;
0.0017825311942958999;0.004199063401259423;0.06158453955000002;0.001037840096922729;0.010314550592402938;
0.0017513134851138354;0.004125548119899547;0.0652862559;0.0010198236873855506;0.010151194830600119;
0.001721170395869192;0.004054555030897563;0.08806177015;0.0010024213081956561;0.00999288226673034;
0.0016920473773265649;0.003985958948941922;0.09429861715000001;0.0009856027902010731;0.009839385609761386;
0.001663893510815307;0.00391965692008757;0.100968091;0.0009693398624829386;0.009690490832723775;
0.001636661211129296;0.003855517949116162;0.09816373895000002;0.0009536042294197037;0.009545996236632881;
0.0016103059581320449;0.0037934399560699632;0.10239102424999999;0.0009383712526992112;0.009405711590969368;
0.001584786053882726;0.003733339358765789;0.11150824315;0.0009236177674558515;0.009269457339308396;
0.0015600624024961;0.0036751077583234855;0.11191488850000002;0.0009093204358541881;0.009137063876488938;
0.0015360983102918582;0.003618661093867741;0.12200053939999997;0.0008954589413714964;0.009008370874797222;
0.0015128593040847206;0.0035639308675567915;0.12561375599999997;0.0008820141249713667;0.00888322666976471;
0.0014903129657228014;0.0035108265541153086;0.08566279079999999;0.0008689665630897644;0.008761487687166891;
0.001468428781204112;0.0034592783117021334;0.08746113135000001;0.000856299355534815;0.008643017920989315;
0.0014471780028943555;0.00340922952152991;0.0908908333;0.0008439965211188281;0.008527688441923864;
0.0014265335235378036;0.0033606039526673107;0.09358648160000001;0.0008320417603212236;0.008415376954433285;
0.001406469760900141;0.0033133431034939173;0.13519474255;0.0008204209019117227;0.008305967374651502;
0.0013869625520110953;0.0032673998071165735;0.15151173839999998;0.0008091205115368161;0.008199349449219184;
0.0013679890560875513;0.0032227093796987757;0.15457781665000003;0.0007981268078356231;0.008095418392132459;
0.0013495276653171387;0.0031792224523328277;0.17038656439999997;0.0007859343368622487;0.007867984483359791;
0.00133155792276964;0.0031368994503615465;0.16776404935;0.0007755584050411142;0.007772451124242963;
0.0013140604467805521;0.0030956851031353205;0.16975337915;0.0007654525188520221;0.007679190660223156;
0.0012970168612191956;0.00305553746310864;0.18924260874999999;0.000755606579841868;0.007588123722087836;
0.0012804097311139568;0.0030164231069006384;0.1764417818;0.0007460109708849451;0.007499174549416843;
0.0012642225031605568;0.0029782945022044367;0.17968290669999998;0.0007366557090976015;0.007412270794461939;
0.0012484394506866415;0.002941115782103709;0.17599851019999999;0.0007275321505365547;0.007327343326843483;
0.001233045622688039;0.002904858546589546;0.20413321565000003;0.0007186320470286557;0.007244326069707263;
0.0012180267965895245;0.0028694816754619573;0.22143184294999996;0.0007099467918382107;0.007163155825459455;
0.0012033694344163663;0.002834954320991712;0.21545049914999997;0.0007014689433861456;0.0070837721290422095;
0.0011890606420927462;0.0028012522164370173;0.2217284178;0.0006931913880621963;0.00700611709959631;
0.0011750881316098705;0.0027683395918672144;0.2154729416;0.0006851066648546991;0.006930135307642971;
0.0011614401858304302;0.002736189773226192;0.23905244354999997;0.0006772083333212594;0.0068557736468477515;
0.0011481056257175656;0.00270478191680567;0.24952181115;0.0006694902262611838;0.00678298121768961;
0.0011350737797956867;0.002674084748093245;0.24283317124999998;0.0006619458431767774;0.006711709209632488;
0.0011223344556677895;0.002644075084828423;0.2668669139;0.0006545695822003828;0.006641910800837536;
0.0011098779134295228;0.0026147349375966657;0.25436068149999996;0.0006473560708765134;0.006573541058394028;
0.0010976948408342481;0.002586036831439036;0.29503181465;0.0006393116637921215;0.0064230859216642955;
0.0010857763300760046;0.0025579605243494902;0.2728443732;0.0006324288226724641;0.006359239637141911;
0.001074113856068743;0.0025304904198165173;0.2873194928500001;0.0006256927534626972;0.0062966404400031095;
0.0010626992561105207;0.002503602273671052;0.37098588090000006;0.0006190984818659903;0.0062352524710540536;
0.0010515247108307047;0.002477278333428403;0.18346057025;0.0006126417400049951;0.006175041220354949;
0.0010405827263267433;0.0024515050205164554;0.1817428605;0.0006063184226553571;0.006115973462594404;
0.0010298661174047373;0.002426260852177565;0.17803409750000002;0.000600124136950584;0.006058017200595067;
0.0010193679918450564;0.0024015301953964085;0.20406092459999997;0.0005940551215065768;0.006001141603160676;
0.001009081735620585;0.0023773011815199146;0.19519743805000003;0.0005881077535392783;0.00594531696604772;
0.0009990009990009994;0.00235355470075578;0.35304797779999997;0.0005822781386925053;0.005890514646587519;
0.0009891196834817015;0.002330276932855147;0.3492529449999999;0.0005765629493123594;0.005836707028079147;
