h;Error;Timing;Amplitude;Energy;
0.0033222591362126247;0.005213150438386559;0.02576153655;0.0012895229223011044;0.013850308277677748;
0.0032154340836012874;0.0050456972300672205;0.028416343700000003;0.0012502957134410378;0.013629612960989412;
0.003115264797507788;0.004888666681682127;0.02994279955;0.0012098497510773976;0.013068903871582549;
0.0030211480362537773;0.004741115083788943;0.03280183835;0.0011719331415142307;0.012550264995939031;
0.002932551319648093;0.004602209317099838;0.033010812050000005;0.00113944765348404;0.012370275637344719;
0.00284900284900285;0.004471211114299003;0.0345178207;0.0011057557303046982;0.011905734259014977;
0.0027700831024930757;0.004347463934780466;0.03913172859999999;0.0010767875654570066;0.011742042351168713;
0.0026954177897574117;0.004230381963738554;0.04015232075;0.001046651704904891;0.011323589906210074;
0.0026246719160104987;0.004119440826265428;0.040724036250000005;0.0010181532370817888;0.010932458401450518;
0.0025575447570332487;0.004014169751715929;0.04376130315;0.0009935446780827907;0.010795279672956681;
0.0024937655860349122;0.003914144901596242;0.044601463;0.0009678305332660568;0.01043995731698022;
0.0024330900243308994;0.0038189836290590307;0.0598939539;0.0009455660957765485;0.010313729208546896;
0.002375296912114015;0.0037283396395539196;0.061244917850000004;0.0009222473266308377;0.00998953458215901;
0.002320185614849188;0.0036418987429902897;0.07522932899999998;0.0009020073857019378;0.009873040095211394;
0.0022675736961451243;0.0035593752122785186;0.053499037449999995;0.000880764250915354;0.009576070090666633;
0.0022172949002217295;0.0034805086687021898;0.05569694355;0.0008604965718197884;0.009295528836838152;
0.002169197396963124;0.0034050612935016913;0.05864330690000001;0.0008428519775893314;0.009195233126495062;
0.0021231422505307855;0.003332815454850506;0.08203697439999999;0.0008242739083205985;0.008936693764248105;
0.002079002079002079;0.003263571606989596;0.08366041014999999;0.0008080685251845458;0.008843337699467213;
0.002036659877800407;0.003197146449164559;0.09688247814999999;0.0007909772798753344;0.008604319583351838;
0.001996007984031936;0.0031333713066547474;0.09392108375000001;0.0007745925195837052;0.00837721394971247;
0.0019569471624266144;0.003072090699225837;0.0978073454;0.0007602659470113348;0.008295608570838553;
0.0019193857965451055;0.003013161076236664;0.11568231945;0.0007451171968807772;0.00808462503874452;
0.001883239171374764;0.002956449694447876;0.11193206905;0.0007318500935184721;0.00800814017282736;
0.0018484288354898334;0.00290183362592044;0.1208558752;0.0007178026031563482;0.007811627482525729;
0.0018148820326678763;0.002849198841585424;0.09778575059999998;0.0007054816589055443;0.007739810179448803;
0.0017825311942958999;0.0027984394499111142;0.08672549610000001;0.0006924195684981575;0.00755633435844949;
0.0017513134851138354;0.0027494569885811856;0.0925503615;0.0006798313455301535;0.0073808969076782915;
0.001721170395869192;0.0027021597571777324;0.14358445239999998;0.000668770232261062;0.007317090889319644;
0.0016920473773265649;0.0026564622422728325;0.1491410125;0.0006570202931586232;0.007152676321392271;
0.001663893510815307;0.002612284632484523;0.16402737444999999;0.0006466828493738883;0.007092440784560061;
0.001636661211129296;0.0025695523559663017;0.16204942745;0.0006356901698857614;0.006938045647772562;
0.0016103059581320449;0.002528195618388763;0.16644700934999998;0.0006250641662061515;0.006789872813233622;
0.001584786053882726;0.0024881490542875574;0.16316045360000003;0.0006157013147611002;0.006735835629872788;
0.0015600624024961;0.0024493513759660224;0.17522729369999995;0.0006057281134202729;0.006596251708594458;
0.0015360983102918582;0.002411745059233617;0.17107111725;0.0005969310839582311;0.006545006370496154;
0.0015128593040847206;0.002375276069681682;0.17462803350000003;0.0005875523325243258;0.006413288281839513;
0.0014903129657228014;0.002339893551694829;0.20627029749999998;0.0005792713441604528;0.006364629904092922;
0.001468428781204112;0.0023055496956121075;0.2280258831;0.0005704354353395619;0.006240133380154944;
0.0014471780028943555;0.0022721994184071097;0.21610849220000006;0.0005618644524358917;0.006120151894544179;
0.0014265335235378036;0.0022398002184052597;0.22871454559999999;0.0005542875249537761;0.0060760245535211865;
0.001406469760900141;0.0022083119955527706;0.2446106699;0.0005461917028440714;0.005962330888394263;
0.0013869625520110953;0.0021776968261159315;0.25079455775;0.00053902859058996;0.005920275933997132;
0.0013679890560875513;0.0021479189313619285;0.25536235934999996;0.000531369481545507;0.00581239027934366;
0.0013495276653171387;0.0021189444162670883;0.2886173877;0.0005239245130613628;0.0057081540904295736;
0.00133155792276964;0.0020907412021451484;0.2820823343;0.0005173303984014592;0.005669758464713404;
0.0013140604467805521;0.0020632788954831685;0.28836185839999995;0.0005102711968289468;0.005570627575652409;
0.0012970168612191956;0.0020365286790193426;0.23823629245000005;0.0005040139883173666;0.005533917598718574;
0.0012804097311139568;0.002010463210936157;0.1686893088;0.0004973113315587736;0.005439527223061624;
0.0012642225031605568;0.0019850565315735714;0.17171277210000002;0.0004907842238734345;0.0053481285892518216;
0.0012484394506866415;0.0019602839766081287;0.17582240065;0.000484993400805127;0.005314416339657235;
0.001233045622688039;0.0019361220984756705;0.18016020575000002;0.00047878375763705735;0.00522721933157122;
0.0012180267965895245;0.00191254859098361;0.35105251595000003;0.0004732708671527293;0.005194896576953489;
0.0012033694344163663;0.001889542221424539;0.37423473965;0.00046735608022321315;0.005111619012850177;
0.0011890606420927462;0.0018670827664618306;0.38964889855;0.0004621015849780463;0.005080603863913957;
0.0011750881316098705;0.0018451509532116286;0.4097104248;0.0004564611425783301;0.005000988174412413;
0.0011614401858304302;0.0018237284038512967;0.41606476594999997;0.00045095643713651093;0.004923692899503784;
0.0011481056257175656;0.0018027976016846557;0.44164916224999995;0.0004460625486302666;0.004895015332130548;
0.0011350737797956867;0.0017823417546399746;0.48825560905;0.00044080445510625936;0.004820997724119813;
0.0011223344556677895;0.0017623449292707798;0.5201418094999999;0.00043612712581281716;0.00479341470383865;
0.0011098779134295228;0.0017427918298151435;0.5289286322000001;0.0004310994454982811;0.004722471115406357;
0.0010976948408342481;0.0017236678490788683;0.5715574188000001;0.0004261861122435655;0.00465348193693238;
0.0010857763300760046;0.0017049590140199948;0.62743166555;0.0004218125282487958;0.0046278661728020865;
0.001074113856068743;0.0016866519518906223;0.57388527815;0.0004171075465877654;0.0045616455208881135;
0.0010626992561105207;0.0016687338578506665;0.6406682544999999;0.0004129172585783607;0.00453695495089157;
0.0010515247108307047;0.001651192465903335;0.65250159055;0.0004084076523680967;0.004473340029209183;
0.0010405827263267433;0.0016340160199895843;0.6644531566999999;0.0004043893756235501;0.004449526696483019;
0.0010298661174047373;0.0016171932486992373;0.66990750295;0.0004000632243389778;0.0043883671795148516;
0.0010193679918450564;0.00160071333952297;0.6406600687500001;0.0003958284543529894;0.004328773443239342;
0.001009081735620585;0.0015845659166895335;0.621194498;0.0003920529150185545;0.004306543132963192;
0.0009990009990009994;0.0015687410185019242;0.73393412675;0.0003879852446781541;0.004249177257751313;
0.0009891196834817015;0.001553229077686968;0.77641097155;0.00038435705265850954;0.004227697222401794;
